0x76aa93dc8f66524fff8729a77f89e5d88a6e9337, Uniswap RDNT/RDNT(Arb) Pool
0x31fa55e03bad93c7f8affdd2ec616ebfde246001, Uniswap WETH/DAI(Arb) Pool
0xc586b29b246e42e88ccbd56a21f803665337a512, Uniswap GRAIL/USDT(Arb) Pool
0x789aab53b131feca67683e2865cc88692879cfa8, Uniswap LION/USDC(Arb) Pool
0x8e3cec7e2d4017026b73e87c90561b4c2abbdc3a, Uniswap GDX/WETH(Arb) Pool
0x5c5a1b94d14bdcda9ba2e53394a9a5fb29a70939, Uniswap RDNT/USDT(Arb) Pool
0xa5baf69d329c5f966df5a20fff6279aad8f5cd04, Uniswap VELA/USDs(Arb) Pool
0xdcc3ac7668d46f44434bf1ffe57a37e25ca3acf3, Uniswap MCB/WETH(Arb) Pool
0xcafe64675efc3d8ff0c7468f8ef1e92a97b4a713, Uniswap BLUR /WETH(Arb) Pool
0x5151c83ad4e1c8c4ea0d1eaf91c246a8c6dab2a4, Uniswap USDD/USDC(Arb) Pool
0xb0bfd9ba312d7cd031150751a1c63a672d722d59, Uniswap HEGIC/USDC(Arb) Pool
0xc26064c6768215cd1c54b17a5525387a36176173, Uniswap GMX/USDT(Arb) Pool
0x48cf9701f2f77ee93494d94d2d4c20c2fc18f51d, Uniswap WETH/LUSD(Arb) Pool
0x342db29b20a9db791637992c253f860827a671fa, Uniswap INTR/USDC(Arb) Pool
0xaa046b6b6153702d3d250aa3fc02b7d874d05c93, Uniswap ARBID/WETH(Arb) Pool
0x5cfdeef1cb9e196d62598f8c4f4d81469bd69eb9, Uniswap WETH/DWZ(Arb) Pool
0x809e6d99967164f4e212bf96953712f609e1e22b, Uniswap JOE/WETH(Arb) Pool
0xdd672b3b768a16b9bcb4ee1060d3e8221435beaa, Uniswap WETH/AAVE(Arb) Pool
0x04a8cddbb62e3499c8e84ccf77192ed6292bf29d, Uniswap gOHM/USDC(Arb) Pool
0x4b220d875a5951244896b2f3d7f1545b2a3d0d5f, Uniswap PREMIA/WETH(Arb) Pool
0xf2d315ff65d99f0ccd5c0f2b495796b330305810, Uniswap WETH/FLASH(Arb) Pool
0xa72cd899950c8fb0389a2ace09a159aca69d3383, Uniswap WETH/AAVE(Arb) Pool
0xb7c9609cc9083e135d9315c355db4334c07e7c2c, Uniswap SYN/WETH(Arb) Pool
0xc5d71814286a4037edcd28415884116bfb5f7651, Uniswap fsGLP-907a/USDC(Arb) Pool
0xdd87a8565c426543cd54d420561150beeced836d, Uniswap WETH/GG(Arb) Pool
0x14e0abe3e51c0abf8b53313ef7f17fc97493daaf, Uniswap YAMA/WETH(Arb) Pool
0xb73d354a0b02e052496e42717c40c027d2290b72, Uniswap RDNT/USDT(Arb) Pool
0x38f29a005b05acb4d95d9834030bdf519e32e83c, Uniswap LILAI/WETH(Arb) Pool
0x99e63936f825603fbd088d5513ef76d6a35136ad, Uniswap WETH/FCTR(Arb) Pool
0xba575365bf122caeb073093968c17376eea59bc1, Uniswap SNT/WETH(Arb) Pool
0x96c3966534b4377691e11e163a0409ad01667343, Uniswap DERI/WETH(Arb) Pool
0x6fed729d49a14de69bd63afa369f21fd9ab06076, Uniswap WETH/GG(Arb) Pool
0x012f107385370dade330cc176f47ea31a9a27b51, Uniswap CRV/USDC(Arb) Pool
0x3788156ac53b52b5178c78eae873aba4e2ccb4e6, Uniswap MCB/WETH(Arb) Pool
0x5bba769e9e1fef856af8c2717182fca1fe6d0157, Uniswap SPELL/WETH(Arb) Pool
0xd12974f14a61a81256f54291b8b50223e520a485, Uniswap BFR/USDs(Arb) Pool
0xc12825b2b24cc3d0eec965261f906b0ba132e8b3, Uniswap WETH/NFD(Arb) Pool
0x641b751713643c52104c107c139d5f4bf7ff512b, Uniswap WETH/RPL(Arb) Pool
0xc94560e81ce1a78b2a5f686a9a913e8560c00234, Uniswap SPA/WETH(Arb) Pool
0x2bcfb04e64cacfacd2ea9c1db76a0ca999bcb65a, Uniswap WETH/LUSD(Arb) Pool
0x9a4d078024ca4d757209e4f4459fe501558960fc, Uniswap GRAIL/USDC(Arb) Pool
0x3f4b104801f8b979b5448c05eaa39e0b1910da4c, Uniswap JOE/USDC(Arb) Pool
0x62bc45b7ea9b854facce545a267295d8eb4a58f7, Uniswap wstETH/WETH(Arb) Pool
0x791f9aecadf20a7aab1ef4f3826505f278b20545, Uniswap WETH/BGB(Arb) Pool
0x522ddaefe158324e9cea314a7f4e0bfdef8af199, Uniswap MATIC/WETH(Arb) Pool
0xda615ae54e132d1bf127a8d141ff33262b36da32, Uniswap GPT/USDC(Arb) Pool
0x39fe2595fc6df650877fc24e47e15a2f9da7daa4, Uniswap WETH/RING(Arb) Pool
0x7f18d4d3938936bb3d94773f1d937e0fb3abdcca, Uniswap fxUSD/USDs(Arb) Pool
